0.000000e+00	2.775552e+00	2.775552e+00
5.000000e-03	2.720561e+00
1.000000e-02	2.666840e+00
1.500000e-02	2.614544e+00
2.000000e-02	2.563799e+00
2.500000e-02	2.514703e+00
3.000000e-02	2.467332e+00
3.500000e-02	2.421739e+00
4.000000e-02	2.377957e+00
4.500000e-02	2.336000e+00
5.000000e-02	2.295870e+00
5.500000e-02	2.257551e+00
6.000000e-02	2.221018e+00
6.500000e-02	2.186238e+00
7.000000e-02	2.153169e+00
7.500000e-02	2.121762e+00
8.000000e-02	2.091965e+00
8.500000e-02	2.063722e+00
9.000000e-02	2.036977e+00
9.500000e-02	2.011670e+00
1.000000e-01	1.987743e+00
1.050000e-01	1.965139e+00
1.100000e-01	1.943800e+00
1.150000e-01	1.923671e+00
1.200000e-01	1.904699e+00
1.250000e-01	1.886833e+00
1.300000e-01	1.870024e+00
1.350000e-01	1.854227e+00
1.400000e-01	1.839398e+00
1.450000e-01	1.825495e+00
1.500000e-01	1.812482e+00
1.550000e-01	1.800321e+00
1.600000e-01	1.788979e+00
1.650000e-01	1.778426e+00
1.700000e-01	1.768631e+00
1.750000e-01	1.759568e+00
1.800000e-01	1.751211e+00
1.850000e-01	1.743536e+00
1.900000e-01	1.736521e+00
1.950000e-01	1.730146e+00
2.000000e-01	1.724391e+00
2.050000e-01	1.719237e+00
2.100000e-01	1.714668e+00
2.150000e-01	1.710667e+00
2.200000e-01	1.707219e+00
2.250000e-01	1.704310e+00
2.300000e-01	1.701925e+00
2.350000e-01	1.700052e+00
2.400000e-01	1.698678e+00
2.450000e-01	1.697792e+00
2.500000e-01	1.697383e+00
2.550000e-01	1.697440e+00
2.600000e-01	1.697954e+00
2.650000e-01	1.698915e+00
2.700000e-01	1.700315e+00
2.750000e-01	1.702146e+00
2.800000e-01	1.704400e+00
2.850000e-01	1.707071e+00
2.900000e-01	1.710153e+00
2.950000e-01	1.713640e+00
3.000000e-01	1.717527e+00
3.050000e-01	1.721811e+00
3.100000e-01	1.726488e+00
3.150000e-01	1.731555e+00
3.200000e-01	1.737009e+00
3.250000e-01	1.742850e+00
3.300000e-01	1.749076e+00
3.350000e-01	1.755687e+00
3.400000e-01	1.762681e+00
3.450000e-01	1.770059e+00
3.500000e-01	1.777821e+00
3.550000e-01	1.785968e+00
3.600000e-01	1.794497e+00
3.650000e-01	1.803410e+00
3.700000e-01	1.812705e+00
3.750000e-01	1.822381e+00
3.800000e-01	1.832433e+00
3.850000e-01	1.842859e+00
3.900000e-01	1.853653e+00
3.950000e-01	1.864808e+00
4.000000e-01	1.876313e+00
4.050000e-01	1.888159e+00
4.100000e-01	1.900331e+00
4.150000e-01	1.912811e+00
4.200000e-01	1.925580e+00
4.250000e-01	1.938613e+00
4.300000e-01	1.951884e+00
4.350000e-01	1.965359e+00
4.400000e-01	1.979002e+00
4.450000e-01	1.992772e+00
4.500000e-01	2.006622e+00
4.550000e-01	2.020499e+00
4.600000e-01	2.034345e+00
4.650000e-01	2.048093e+00
4.700000e-01	2.061673e+00
4.750000e-01	2.075005e+00
4.800000e-01	2.088004e+00
4.850000e-01	2.100576e+00
4.900000e-01	2.112620e+00
4.950000e-01	2.124027e+00
5.000000e-01	2.134683e+00
5.050000e-01	2.144465e+00
5.100000e-01	2.153243e+00
5.150000e-01	2.160884e+00
5.200000e-01	2.167248e+00
5.250000e-01	2.172193e+00
5.300000e-01	2.175574e+00
5.350000e-01	2.177248e+00
5.400000e-01	2.177071e+00
5.450000e-01	2.174909e+00
5.500000e-01	2.170631e+00
5.550000e-01	2.164119e+00
5.600000e-01	2.155271e+00
5.650000e-01	2.144002e+00
5.700000e-01	2.130249e+00
5.750000e-01	2.113974e+00
5.800000e-01	2.095169e+00
5.850000e-01	2.073858e+00
5.900000e-01	2.050100e+00
5.950000e-01	2.023990e+00
6.000000e-01	1.995662e+00
6.050000e-01	1.965285e+00
6.100000e-01	1.933066e+00
6.150000e-01	1.899246e+00
6.200000e-01	1.864094e+00
6.250000e-01	1.827907e+00
6.300000e-01	1.790998e+00
6.350000e-01	1.753692e+00
6.400000e-01	1.716320e+00
6.450000e-01	1.679208e+00
6.500000e-01	1.642670e+00
6.550000e-01	1.606999e+00
6.600000e-01	1.572462e+00
6.650000e-01	1.539294e+00
6.700000e-01	1.507689e+00
6.750000e-01	1.477799e+00
6.800000e-01	1.449734e+00
6.850000e-01	1.423554e+00
6.900000e-01	1.399280e+00
6.950000e-01	1.376885e+00
7.000000e-01	1.356306e+00
7.050000e-01	1.337442e+00
7.100000e-01	1.320165e+00
7.150000e-01	1.304321e+00
7.200000e-01	1.289740e+00
7.250000e-01	1.276241e+00
7.300000e-01	1.263641e+00
7.350000e-01	1.251760e+00
7.400000e-01	1.240433e+00
7.450000e-01	1.229510e+00
7.500000e-01	1.218872e+00
7.550000e-01	1.208431e+00
7.600000e-01	1.198140e+00
7.650000e-01	1.187995e+00
7.700000e-01	1.178043e+00
7.750000e-01	1.168382e+00
7.800000e-01	1.159168e+00
7.850000e-01	1.150607e+00
7.900000e-01	1.142962e+00
7.950000e-01	1.136549e+00
8.000000e-01	1.131730e+00	1.131730e+00
8.050000e-01	1.128910e+00
8.100000e-01	1.128530e+00
8.150000e-01	1.131060e+00
8.200000e-01	1.136990e+00
8.250000e-01	1.146819e+00
8.300000e-01	1.161047e+00
8.350000e-01	1.180161e+00
8.400000e-01	1.204629e+00
8.450000e-01	1.234882e+00
8.500000e-01	1.271311e+00
8.550000e-01	1.314247e+00
8.600000e-01	1.363962e+00
8.650000e-01	1.420649e+00
8.700000e-01	1.484424e+00
8.750000e-01	1.555315e+00
8.800000e-01	1.633258e+00
8.850000e-01	1.718098e+00
8.900000e-01	1.809584e+00
8.950000e-01	1.907372e+00
9.000000e-01	2.011032e+00
9.050000e-01	2.120045e+00
9.100000e-01	2.233815e+00
9.150000e-01	2.351673e+00
9.200000e-01	2.472885e+00
9.250000e-01	2.596660e+00
9.300000e-01	2.722161e+00
9.350000e-01	2.848510e+00
9.400000e-01	2.974801e+00
9.450000e-01	3.100106e+00
9.500000e-01	3.223485e+00
9.550000e-01	3.343997e+00
9.600000e-01	3.460705e+00
9.650000e-01	3.572690e+00
9.700000e-01	3.679059e+00
9.750000e-01	3.778955e+00
9.800000e-01	3.871567e+00
9.850000e-01	3.956141e+00
9.900000e-01	4.031992e+00
9.950000e-01	4.098514e+00
1.000000e+00	4.155191e+00
1.005000e+00	4.201603e+00
1.010000e+00	4.237440e+00
1.015000e+00	4.262502e+00
1.020000e+00	4.276709e+00
1.025000e+00	4.280099e+00
1.030000e+00	4.272830e+00
1.035000e+00	4.255178e+00
1.040000e+00	4.227526e+00
1.045000e+00	4.190363e+00
1.050000e+00	4.144267e+00
1.055000e+00	4.089899e+00
1.060000e+00	4.027983e+00
1.065000e+00	3.959297e+00
1.070000e+00	3.884654e+00
1.075000e+00	3.804890e+00
1.080000e+00	3.720847e+00
1.085000e+00	3.633360e+00
1.090000e+00	3.543247e+00
1.095000e+00	3.451294e+00
1.100000e+00	3.358246e+00
1.105000e+00	3.264803e+00
1.110000e+00	3.171609e+00
1.115000e+00	3.079250e+00
1.120000e+00	2.988251e+00
1.125000e+00	2.899072e+00
1.130000e+00	2.812111e+00
1.135000e+00	2.727700e+00
1.140000e+00	2.646113e+00
1.145000e+00	2.567562e+00
1.150000e+00	2.492203e+00
1.155000e+00	2.420139e+00
1.160000e+00	2.351425e+00
1.165000e+00	2.286069e+00
1.170000e+00	2.224038e+00
1.175000e+00	2.165264e+00
1.180000e+00	2.109644e+00
1.185000e+00	2.057048e+00
1.190000e+00	2.007324e+00
1.195000e+00	1.960296e+00
1.200000e+00	1.915777e+00
1.205000e+00	1.873566e+00
1.210000e+00	1.833456e+00
1.215000e+00	1.795233e+00
1.220000e+00	1.758687e+00
1.225000e+00	1.723609e+00
1.230000e+00	1.689797e+00
1.235000e+00	1.657057e+00
1.240000e+00	1.625209e+00
1.245000e+00	1.594085e+00
1.250000e+00	1.563535e+00
1.255000e+00	1.533426e+00
1.260000e+00	1.503644e+00
1.265000e+00	1.474093e+00
1.270000e+00	1.444700e+00
1.275000e+00	1.415410e+00
1.280000e+00	1.386189e+00
1.285000e+00	1.357020e+00
1.290000e+00	1.327904e+00
1.295000e+00	1.298861e+00
1.300000e+00	1.269922e+00
1.305000e+00	1.241133e+00
1.310000e+00	1.212552e+00
1.315000e+00	1.184244e+00
1.320000e+00	1.156281e+00
1.325000e+00	1.128745e+00
1.330000e+00	1.101715e+00
1.335000e+00	1.075278e+00
1.340000e+00	1.049520e+00
1.345000e+00	1.024525e+00
1.350000e+00	1.000380e+00
1.355000e+00	9.771684e-01
1.360000e+00	9.549720e-01
1.365000e+00	9.338719e-01
1.370000e+00	9.139479e-01
1.375000e+00	8.952788e-01
1.380000e+00	8.779437e-01
1.385000e+00	8.620220e-01
1.390000e+00	8.475953e-01
1.395000e+00	8.347474e-01
1.400000e+00	8.235661e-01
1.405000e+00	8.141441e-01
1.410000e+00	8.065794e-01
1.415000e+00	8.009771e-01
1.420000e+00	7.974493e-01
1.425000e+00	7.961163e-01
1.430000e+00	7.971069e-01
1.435000e+00	8.005581e-01
1.440000e+00	8.066157e-01
1.445000e+00	8.154332e-01
1.450000e+00	8.271715e-01
1.455000e+00	8.419976e-01
1.460000e+00	8.600830e-01
1.465000e+00	8.816021e-01
1.470000e+00	9.067293e-01
1.475000e+00	9.356372e-01
1.480000e+00	9.684927e-01
1.485000e+00	1.005454e+00
1.490000e+00	1.046668e+00
1.495000e+00	1.092263e+00
1.500000e+00	1.142348e+00
1.505000e+00	1.197008e+00
1.510000e+00	1.256299e+00
1.515000e+00	1.320241e+00
1.520000e+00	1.388819e+00
1.525000e+00	1.461977e+00
1.530000e+00	1.539612e+00
1.535000e+00	1.621575e+00
1.540000e+00	1.707666e+00
1.545000e+00	1.797634e+00
1.550000e+00	1.891171e+00
1.555000e+00	1.987920e+00
1.560000e+00	2.087469e+00
1.565000e+00	2.189354e+00
1.570000e+00	2.293064e+00
1.575000e+00	2.398041e+00
1.580000e+00	2.503687e+00
1.585000e+00	2.609370e+00
1.590000e+00	2.714427e+00
1.595000e+00	2.818172e+00
1.600000e+00	2.919909e+00	2.919909e+00
1.605000e+00	3.018930e+00
1.610000e+00	3.114535e+00
1.615000e+00	3.206032e+00
1.620000e+00	3.292751e+00
1.625000e+00	3.374052e+00
1.630000e+00	3.449336e+00
1.635000e+00	3.518048e+00
1.640000e+00	3.579693e+00
1.645000e+00	3.633835e+00
1.650000e+00	3.680112e+00
1.655000e+00	3.718233e+00
1.660000e+00	3.747989e+00
1.665000e+00	3.769251e+00
1.670000e+00	3.781975e+00
1.675000e+00	3.786198e+00
1.680000e+00	3.782041e+00
1.685000e+00	3.769698e+00
1.690000e+00	3.749443e+00
1.695000e+00	3.721611e+00
1.700000e+00	3.686602e+00
1.705000e+00	3.644867e+00
1.710000e+00	3.596902e+00
1.715000e+00	3.543238e+00
1.720000e+00	3.484432e+00
1.725000e+00	3.421059e+00
1.730000e+00	3.353703e+00
1.735000e+00	3.282947e+00
1.740000e+00	3.209370e+00
1.745000e+00	3.133534e+00
1.750000e+00	3.055983e+00
1.755000e+00	2.977235e+00
1.760000e+00	2.897781e+00
1.765000e+00	2.818077e+00
1.770000e+00	2.738548e+00
1.775000e+00	2.659578e+00
1.780000e+00	2.581519e+00
1.785000e+00	2.504685e+00
1.790000e+00	2.429351e+00
1.795000e+00	2.355761e+00
1.800000e+00	2.284121e+00
1.805000e+00	2.214607e+00
1.810000e+00	2.147366e+00
1.815000e+00	2.082515e+00
1.820000e+00	2.020146e+00
1.825000e+00	1.960328e+00
1.830000e+00	1.903109e+00
1.835000e+00	1.848518e+00
1.840000e+00	1.796566e+00
1.845000e+00	1.747253e+00
1.850000e+00	1.700564e+00
1.855000e+00	1.656474e+00
1.860000e+00	1.614948e+00
1.865000e+00	1.575946e+00
1.870000e+00	1.539421e+00
1.875000e+00	1.505321e+00
1.880000e+00	1.473590e+00
1.885000e+00	1.444173e+00
1.890000e+00	1.417010e+00
1.895000e+00	1.392040e+00
1.900000e+00	1.369206e+00
1.905000e+00	1.348448e+00
1.910000e+00	1.329708e+00
1.915000e+00	1.312930e+00
1.920000e+00	1.298059e+00
1.925000e+00	1.285042e+00
1.930000e+00	1.273831e+00
1.935000e+00	1.264375e+00
1.940000e+00	1.256631e+00
1.945000e+00	1.250555e+00
1.950000e+00	1.246107e+00
1.955000e+00	1.243249e+00
1.960000e+00	1.241945e+00
1.965000e+00	1.242162e+00
1.970000e+00	1.243869e+00
1.975000e+00	1.247038e+00
1.980000e+00	1.251640e+00
1.985000e+00	1.257650e+00
1.990000e+00	1.265045e+00
1.995000e+00	1.273802e+00
2.000000e+00	1.283899e+00
2.005000e+00	1.295316e+00
2.010000e+00	1.308031e+00
2.015000e+00	1.322025e+00
2.020000e+00	1.337278e+00
2.025000e+00	1.353770e+00
2.030000e+00	1.371480e+00
2.035000e+00	1.390386e+00
2.040000e+00	1.410466e+00
2.045000e+00	1.431696e+00
2.050000e+00	1.454051e+00
2.055000e+00	1.477502e+00
2.060000e+00	1.502022e+00
2.065000e+00	1.527578e+00
2.070000e+00	1.554135e+00
2.075000e+00	1.581658e+00
2.080000e+00	1.610107e+00
2.085000e+00	1.639438e+00
2.090000e+00	1.669606e+00
2.095000e+00	1.700562e+00
2.100000e+00	1.732253e+00
2.105000e+00	1.764623e+00
2.110000e+00	1.797612e+00
2.115000e+00	1.831157e+00
2.120000e+00	1.865193e+00
2.125000e+00	1.899649e+00
2.130000e+00	1.934451e+00
2.135000e+00	1.969524e+00
2.140000e+00	2.004789e+00
2.145000e+00	2.040162e+00
2.150000e+00	2.075559e+00
2.155000e+00	2.110892e+00
2.160000e+00	2.146073e+00
2.165000e+00	2.181010e+00
2.170000e+00	2.215611e+00
2.175000e+00	2.249783e+00
2.180000e+00	2.283434e+00
2.185000e+00	2.316469e+00
2.190000e+00	2.348798e+00
2.195000e+00	2.380329e+00
2.200000e+00	2.410976e+00
2.205000e+00	2.440653e+00
2.210000e+00	2.469278e+00
2.215000e+00	2.496777e+00
2.220000e+00	2.523077e+00
2.225000e+00	2.548114e+00
2.230000e+00	2.571831e+00
2.235000e+00	2.594178e+00
2.240000e+00	2.615114e+00
2.245000e+00	2.634608e+00
2.250000e+00	2.652638e+00
2.255000e+00	2.669191e+00
2.260000e+00	2.684269e+00
2.265000e+00	2.697880e+00
2.270000e+00	2.710047e+00
2.275000e+00	2.720802e+00
2.280000e+00	2.730189e+00
2.285000e+00	2.738265e+00
2.290000e+00	2.745095e+00
2.295000e+00	2.750756e+00
2.300000e+00	2.755333e+00
2.305000e+00	2.758923e+00
2.310000e+00	2.761628e+00
2.315000e+00	2.763560e+00
2.320000e+00	2.764836e+00
2.325000e+00	2.765577e+00
2.330000e+00	2.765909e+00
2.335000e+00	2.765957e+00
2.340000e+00	2.765847e+00
2.345000e+00	2.765701e+00
2.350000e+00	2.765638e+00
2.355000e+00	2.765766e+00
2.360000e+00	2.766185e+00
2.365000e+00	2.766981e+00
2.370000e+00	2.768222e+00
2.375000e+00	2.769958e+00
2.380000e+00	2.772218e+00
2.385000e+00	2.775006e+00
2.390000e+00	2.778298e+00
2.395000e+00	2.782044e+00
2.400000e+00	2.786163e+00	2.786163e+00
2.405000e+00	2.790547e+00
2.410000e+00	2.795058e+00
2.415000e+00	2.799529e+00
2.420000e+00	2.803772e+00
2.425000e+00	2.807573e+00
2.430000e+00	2.810705e+00
2.435000e+00	2.812926e+00
2.440000e+00	2.813990e+00
2.445000e+00	2.813648e+00
2.450000e+00	2.811661e+00
2.455000e+00	2.807802e+00
2.460000e+00	2.801863e+00
2.465000e+00	2.793663e+00
2.470000e+00	2.783052e+00
2.475000e+00	2.769915e+00
2.480000e+00	2.754177e+00
2.485000e+00	2.735801e+00
2.490000e+00	2.714796e+00
2.495000e+00	2.691210e+00
2.500000e+00	2.665129e+00
2.505000e+00	2.636681e+00
2.510000e+00	2.606022e+00
2.515000e+00	2.573342e+00
2.520000e+00	2.538852e+00
2.525000e+00	2.502783e+00
2.530000e+00	2.465381e+00
2.535000e+00	2.426897e+00
2.540000e+00	2.387590e+00
2.545000e+00	2.347714e+00
2.550000e+00	2.307519e+00
2.555000e+00	2.267246e+00
2.560000e+00	2.227122e+00
2.565000e+00	2.187363e+00
2.570000e+00	2.148164e+00
2.575000e+00	2.109705e+00
2.580000e+00	2.072148e+00
2.585000e+00	2.035634e+00
2.590000e+00	2.000287e+00
2.595000e+00	1.966212e+00
2.600000e+00	1.933496e+00
2.605000e+00	1.902211e+00
2.610000e+00	1.872413e+00
2.615000e+00	1.844143e+00
2.620000e+00	1.817430e+00
2.625000e+00	1.792291e+00
2.630000e+00	1.768732e+00
2.635000e+00	1.746752e+00
2.640000e+00	1.726341e+00
2.645000e+00	1.707481e+00
2.650000e+00	1.690151e+00
2.655000e+00	1.674323e+00
2.660000e+00	1.659968e+00
2.665000e+00	1.647051e+00
2.670000e+00	1.635537e+00
2.675000e+00	1.625388e+00
2.680000e+00	1.616566e+00
2.685000e+00	1.609032e+00
2.690000e+00	1.602746e+00
2.695000e+00	1.597669e+00
2.700000e+00	1.593762e+00
2.705000e+00	1.590986e+00
2.710000e+00	1.589303e+00
2.715000e+00	1.588676e+00
2.720000e+00	1.589068e+00
2.725000e+00	1.590444e+00
2.730000e+00	1.592768e+00
2.735000e+00	1.596008e+00
2.740000e+00	1.600130e+00
2.745000e+00	1.605102e+00
2.750000e+00	1.610893e+00
2.755000e+00	1.617473e+00
2.760000e+00	1.624811e+00
2.765000e+00	1.632880e+00
2.770000e+00	1.641651e+00
2.775000e+00	1.651097e+00
2.780000e+00	1.661191e+00
2.785000e+00	1.671908e+00
2.790000e+00	1.683222e+00
2.795000e+00	1.695108e+00
2.800000e+00	1.707543e+00
2.805000e+00	1.720503e+00
2.810000e+00	1.733964e+00
2.815000e+00	1.747905e+00
2.820000e+00	1.762302e+00
2.825000e+00	1.777135e+00
2.830000e+00	1.792382e+00
2.835000e+00	1.808021e+00
2.840000e+00	1.824032e+00
2.845000e+00	1.840394e+00
2.850000e+00	1.857084e+00
2.855000e+00	1.874083e+00
2.860000e+00	1.891369e+00
2.865000e+00	1.908920e+00
2.870000e+00	1.926714e+00
2.875000e+00	1.944726e+00
2.880000e+00	1.962935e+00
2.885000e+00	1.981314e+00
2.890000e+00	1.999838e+00
2.895000e+00	2.018478e+00
2.900000e+00	2.037207e+00
2.905000e+00	2.055992e+00
2.910000e+00	2.074801e+00
2.915000e+00	2.093598e+00
2.920000e+00	2.112346e+00
2.925000e+00	2.131003e+00
2.930000e+00	2.149526e+00
2.935000e+00	2.167868e+00
